,es,it,de,nl,fr,en
S m,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Lur,,-8.837390855544697,,,,
ndy,,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
O u,,-8.837390855544697,-9.359708203627006,,,
w W,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
Cen,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
r è,,-8.837390855544697,,,,
Ben,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-7.721570219267056,-9.107753783201082
ì l,,-8.837390855544697,,,,
Che,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
fai,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
auz,,-8.837390855544697,,-9.034676602846295,,
d è,,-8.837390855544697,,,,
è t,,-8.837390855544697,,,,
Veg,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
lmy,,-8.837390855544697,,,,
myr,,-8.837390855544697,,,,-9.107753783201082
Teh,,-8.837390855544697,,-9.034676602846295,,
ehe,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
m J,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Jon,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
Kie,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
shu,,-8.837390855544697,,-9.034676602846295,-8.009252291718838,-9.107753783201082
hu ,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
O n,,-8.837390855544697,,,,
luf,,-8.837390855544697,-9.359708203627006,,,-9.107753783201082
dak,,-8.837390855544697,,-9.034676602846295,,
k P,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Pal,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,
rp ,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Fol,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
lge,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
ù c,,-8.837390855544697,,,-9.107864580386947,
Mad,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
McC,,-8.837390855544697,,-9.034676602846295,,
cCa,,-8.837390855544697,,-9.034676602846295,,
Lut,,-8.837390855544697,,,,
n Q,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,
 Q ,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-8.414717399827001,-9.107753783201082
Q a,,-8.837390855544697,,,,-9.107753783201082
pct,,-8.837390855544697,,-9.034676602846295,,
 TN,,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
TNP,,-8.837390855544697,,,,
NP ,,-8.837390855544697,-9.359708203627006,,,
P e,,-8.837390855544697,-9.359708203627006,,-9.107864580386947,
lAI,,-8.837390855544697,,,,
AIE,,-8.837390855544697,,,-9.107864580386947,
IEA,,-8.837390855544697,,,,
yna,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
 NL,,-8.837390855544697,,-9.034676602846295,,
NLC,,-8.837390855544697,,-9.034676602846295,,
LC ,,-8.837390855544697,,-9.034676602846295,,
C h,,-8.837390855544697,,,,-8.414606602641136
ù m,,-8.837390855544697,,,-9.107864580386947,
E s,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ait,,-8.837390855544697,-8.261095914958897,-9.034676602846295,-9.107864580386947,-9.107753783201082
Vit,,-8.837390855544697,-8.261095914958897,,-9.107864580386947,-9.107753783201082
nki,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Alm,,-8.837390855544697,,,,-9.107753783201082
Kev,,-8.837390855544697,,-9.034676602846295,,
Rud,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
dd ,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
LUc,,-8.837390855544697,,,,
a Ä,,-8.837390855544697,,,,
 Äė,,-8.837390855544697,,-9.034676602846295,,
Äėu,,-8.837390855544697,,-9.034676602846295,,
ėun,,-8.837390855544697,,-9.034676602846295,,
lks,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
ksÄ,,-8.837390855544697,,-9.034676602846295,,
sÄô,,-8.837390855544697,,-9.034676602846295,,
Äôô,,-8.837390855544697,,,,
leu,,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,
vva,,-8.837390855544697,,,,
uln,,-8.837390855544697,,,,-8.009141494532972
lne,,-8.837390855544697,-9.359708203627006,,,-8.009141494532972
Rem,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
 RP,,-8.837390855544697,,-9.034676602846295,,
RPC,,-8.837390855544697,,-9.034676602846295,,
Wei,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Mee,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Run,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
unn,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
à c,,-8.837390855544697,,,-9.107864580386947,
i Z,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
 Zh,,-8.837390855544697,,-9.034676602846295,,
Zha,,-8.837390855544697,,-9.034676602846295,,
hao,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
aox,,-8.837390855544697,,-9.034676602846295,,
koz,,-8.837390855544697,,-9.034676602846295,,
ozy,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
zy ,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
Fig,,-8.837390855544697,-9.359708203627006,,-9.107864580386947,
Mus,,-8.837390855544697,-8.66656102306706,-9.034676602846295,,-9.107753783201082
 Ph,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
lph,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
lIt,,-8.837390855544697,,,,-9.107753783201082
rcl,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
ays,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ys ,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
è m,,-8.837390855544697,,,,
roM,,-8.837390855544697,,-9.034676602846295,,
oMo,,-8.837390855544697,,-9.034676602846295,,
Mum,,-8.837390855544697,,-9.034676602846295,,
 TT,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
TT ,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-8.414717399827001,-9.107753783201082
T a,,-8.837390855544697,-9.359708203627006,,,-9.107753783201082
Amn,,-8.837390855544697,,-9.034676602846295,,
mni,,-8.837390855544697,,,-9.107864580386947,
Anc,,-8.837390855544697,,,,
nus,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Gui,,-8.837390855544697,,-9.034676602846295,,
Può,,-8.837390855544697,,,,
ò d,,-8.837390855544697,,,,
Di ,,-8.837390855544697,,,,
A g,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Ruc,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
uck,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
aug,,-8.837390855544697,-7.567948734398951,-9.034676602846295,-9.107864580386947,-9.107753783201082
Bet,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
 ku,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
kuw,,-8.837390855544697,,,,
uwa,,-8.837390855544697,-9.359708203627006,,,
wai,,-8.837390855544697,,-9.034676602846295,,-8.009141494532972
Bir,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Ucc,,-8.837390855544697,,,,
The,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-8.009141494532972
Hul,,-8.837390855544697,-8.66656102306706,-9.034676602846295,,
ulk,,-8.837390855544697,-8.66656102306706,-9.034676602846295,,-9.107753783201082
arv,,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
X X,,-8.837390855544697,,-9.034676602846295,,
 XM,,-8.837390855544697,,-9.034676602846295,,
XMe,,-8.837390855544697,,-9.034676602846295,,
wee,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
eek,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Lou,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
utf,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
tfi,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
mmy,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-8.414606602641136
my ,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Maj,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
Lea,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
eag,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
seb,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
Fri,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Lel,,-8.837390855544697,,,,
Ber,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
rkm,,-8.837390855544697,,-9.034676602846295,,
kma,,-8.837390855544697,,-9.034676602846295,,
Hug,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
soi,,-8.837390855544697,-9.359708203627006,,-9.107864580386947,-8.009141494532972
oio,,-8.837390855544697,,,,
eoe,,-8.837390855544697,,-9.034676602846295,,
Cli,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ev ,,-8.837390855544697,,-9.034676602846295,,
 IE,,-8.837390855544697,,-9.034676602846295,,
IED,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
i O,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,
y L,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Mig,,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
lpo,,-8.837390855544697,,,,
nix,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
 SC,,-8.837390855544697,-9.359708203627006,-8.34152942228635,-9.107864580386947,-9.107753783201082
O o,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
Gro,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Tou,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Met,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-8.414606602641136
Amb,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
we ,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Ram,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
t K,,-8.837390855544697,-9.359708203627006,-8.34152942228635,-9.107864580386947,-9.107753783201082
mao,,-8.837390855544697,,-9.034676602846295,,
ao ,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,
k è,,-8.837390855544697,,,,
RIS,,-8.837390855544697,,-9.034676602846295,-8.414717399827001,-9.107753783201082
ISM,,-8.837390855544697,,-9.034676602846295,,
SM ,,-8.837390855544697,-8.66656102306706,,-8.414717399827001,-8.009141494532972
big,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
igF,,-8.837390855544697,,-9.034676602846295,,
gF ,,-8.837390855544697,,-9.034676602846295,,
F s,,-8.837390855544697,,,,-9.107753783201082
Re ,,-8.837390855544697,,-8.34152942228635,,
 NP,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
NPD,,-8.837390855544697,,-9.034676602846295,,
PD ,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,
D G,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,
p i,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Bia,,-8.837390855544697,,,,-9.107753783201082
EDT,,-8.837390855544697,,-9.034676602846295,,
lOh,,-8.837390855544697,,,,
Ohi,,-8.837390855544697,,-9.034676602846295,,
lm ,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
k U,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Arr,,-8.837390855544697,-9.359708203627006,,-9.107864580386947,-9.107753783201082
owb,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
wbo,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
boa,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
oar,,-8.837390855544697,-8.66656102306706,-9.034676602846295,,-9.107753783201082
 sr,,-8.837390855544697,,,,-8.414606602641136
Hiz,,-8.837390855544697,,,,
izb,,-8.837390855544697,,,,
zbu,,-8.837390855544697,,,,
Sca,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
fga,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
eog,,-8.837390855544697,,-9.034676602846295,,
unu,,-8.837390855544697,-9.359708203627006,,,-9.107753783201082
 Kn,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Kne,,-8.837390855544697,,-9.034676602846295,,
 NZ,,-8.837390855544697,,-9.034676602846295,,
NZ ,,-8.837390855544697,,-9.034676602846295,,
Z u,,-8.837390855544697,,,,
nz ,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
Cit,,-8.837390855544697,,-9.034676602846295,,
m K,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Kra,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
nak,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
k r,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
y J,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
p I,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
nc ,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
Imm,,-8.837390855544697,-9.359708203627006,,,-9.107753783201082
 io,,-8.837390855544697,-9.359708203627006,,-9.107864580386947,
Sel,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
y I,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Mou,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
oun,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Shu,,-8.837390855544697,,-9.034676602846295,,
ukr,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
kri,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
iju,,-8.837390855544697,,-9.034676602846295,,
jum,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
q i,,-8.837390855544697,,,,
rk ,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
pai,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
ì n,,-8.837390855544697,,,,
nzé,,-8.837390855544697,,,,
zé ,,-8.837390855544697,,,,
iub,,-8.837390855544697,,,,
eSC,,-8.837390855544697,,-9.034676602846295,,
 ji,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
yu ,,-8.837390855544697,,,-9.107864580386947,
 cy,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
cyb,,-8.837390855544697,,-9.034676602846295,,
ybe,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
cki,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
nkh,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
khe,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
uag,,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
ì q,,-8.837390855544697,,,,
Nex,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
exu,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
xus,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Kat,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
oms,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
mso,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Fir,,-8.837390855544697,-8.261095914958897,-9.034676602846295,-9.107864580386947,-9.107753783201082
rst,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 FC,,-8.837390855544697,,-9.034676602846295,,
FCC,,-8.837390855544697,,-9.034676602846295,,
CC ,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
Coc,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
pep,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
fag,,-8.837390855544697,,,-9.107864580386947,
ò f,,-8.837390855544697,,,,
Ron,,-8.837390855544697,,-9.034676602846295,,
Acc,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
t I,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Boa,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
pav,,-8.837390855544697,,-9.034676602846295,-9.107864580386947,
Agg,,-8.837390855544697,,,,
Gri,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,
ith,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
iry,,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
Ora,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
U o,,-8.837390855544697,,-9.034676602846295,,
Haq,,-8.837390855544697,,-9.034676602846295,,
aqq,,-8.837390855544697,,-9.034676602846295,,
qqa,,-8.837390855544697,,-9.034676602846295,,
qan,,-8.837390855544697,,-9.034676602846295,,
rsh,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Lew,,-8.837390855544697,,-9.034676602846295,,
ewi,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
wis,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
GP ,,-8.837390855544697,,,,
i R,,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
vag,,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
Mye,,-8.837390855544697,,-9.034676602846295,,
svo,,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
